fecha,hora,dia_semana,ubicacion,temperatura,humedad,velocidad_viento,latitud,longitud,pm_10,pm_2_5,no2,o3,origen_lat,origen_lon,destino_lat,destino_lon,duracion_normal_seg,duracion_trafico_seg,congestion_ratio,congestion_ajustada,nivel_congestion
2026-05-16 00:00:00,0,5,San Jose Centro,22.2,73,8.6,9.9331,-84.0792,13.6,12.0,20.7,29.0,9.9358,-84.0558,9.9567,-84.1132,824.0,967.0,1.1735436893203883,1.1735436893203883,Leve
2026-05-16 01:00:00,1,5,San Jose Centro,20.9,79,9.6,9.9331,-84.0792,12.5,11.0,19.4,26.0,9.9358,-84.0558,9.9567,-84.1132,824.0,817.0,0.991504854368932,1.0,Fluido
2026-05-16 02:00:00,2,5,San Jose Centro,20.2,81,10.5,9.9331,-84.0792,12.5,10.9,17.6,23.0,9.9358,-84.0558,9.9567,-84.1132,824.0,803.0,0.9745145631067961,1.0,Fluido
2026-05-16 03:00:00,3,5,San Jose Centro,20.0,79,11.0,9.9331,-84.0792,13.1,11.5,16.0,20.0,9.9358,-84.0558,9.9567,-84.1132,824.0,797.0,0.9672330097087378,1.0,Fluido
2026-05-16 04:00:00,4,5,San Jose Centro,19.7,77,11.6,9.9331,-84.0792,13.5,11.8,15.0,19.0,9.9358,-84.0558,9.9567,-84.1132,824.0,765.0,0.9283980582524272,1.0,Fluido
2026-05-16 05:00:00,5,5,San Jose Centro,19.6,76,11.4,9.9331,-84.0792,13.0,11.5,14.3,19.0,9.9358,-84.0558,9.9567,-84.1132,824.0,737.0,0.8944174757281553,1.0,Fluido
2026-05-16 06:00:00,6,5,San Jose Centro,19.5,75,11.0,9.9331,-84.0792,12.0,10.5,13.3,19.0,9.9358,-84.0558,9.9567,-84.1132,824.0,713.0,0.8652912621359223,1.0,Fluido
2026-05-16 07:00:00,7,5,San Jose Centro,19.4,77,11.7,9.9331,-84.0792,10.9,9.5,11.5,21.0,9.9358,-84.0558,9.9567,-84.1132,824.0,685.0,0.8313106796116505,1.0,Fluido
2026-05-16 08:00:00,8,5,San Jose Centro,19.8,75,11.2,9.9331,-84.0792,9.6,8.4,9.5,23.0,9.9358,-84.0558,9.9567,-84.1132,824.0,662.0,0.8033980582524272,1.0,Fluido
2026-05-16 09:00:00,9,5,San Jose Centro,20.2,75,10.4,9.9331,-84.0792,8.6,7.4,8.1,25.0,9.9358,-84.0558,9.9567,-84.1132,824.0,637.0,0.7730582524271845,1.0,Fluido
2026-05-16 10:00:00,10,5,San Jose Centro,20.3,76,10.1,9.9331,-84.0792,7.8,6.7,8.0,24.0,9.9358,-84.0558,9.9567,-84.1132,824.0,657.0,0.7973300970873787,1.0,Fluido
2026-05-16 11:00:00,11,5,San Jose Centro,20.4,79,10.6,9.9331,-84.0792,5.0,4.5,8.6,22.0,9.9358,-84.0558,9.9567,-84.1132,824.0,702.0,0.8519417475728155,1.0,Fluido
2026-05-16 12:00:00,12,5,San Jose Centro,20.9,76,8.7,9.9331,-84.0792,10.7,9.2,9.9,23.0,9.9358,-84.0558,9.9567,-84.1132,824.0,733.0,0.8895631067961165,1.0,Fluido
2026-05-16 13:00:00,13,5,San Jose Centro,22.5,71,10.7,9.9331,-84.0792,9.7,8.5,7.8,37.0,9.9358,-84.0558,9.9567,-84.1132,824.0,724.0,0.8786407766990292,1.0,Fluido
2026-05-16 14:00:00,14,5,San Jose Centro,24.3,65,11.7,9.9331,-84.0792,8.2,7.2,4.9,55.0,9.9358,-84.0558,9.9567,-84.1132,824.0,765.0,0.9283980582524272,1.0,Fluido
2026-05-16 15:00:00,15,5,San Jose Centro,24.8,63,10.0,9.9331,-84.0792,6.1,5.2,2.9,69.0,9.9358,-84.0558,9.9567,-84.1132,824.0,833.0,1.0109223300970873,1.0109223300970873,Leve
2026-05-16 16:00:00,16,5,San Jose Centro,24.6,67,11.8,9.9331,-84.0792,6.6,5.5,2.6,73.0,9.9358,-84.0558,9.9567,-84.1132,824.0,848.0,1.029126213592233,1.029126213592233,Leve
2026-05-16 17:00:00,17,5,San Jose Centro,24.2,70,9.4,9.9331,-84.0792,7.5,6.4,3.3,71.0,9.9358,-84.0558,9.9567,-84.1132,824.0,867.0,1.0521844660194175,1.0521844660194175,Leve
2026-05-16 18:00:00,18,5,San Jose Centro,26.1,59,7.2,9.9331,-84.0792,7.8,6.8,4.1,68.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1030.0,1.25,1.25,Leve
2026-05-16 19:00:00,19,5,San Jose Centro,26.9,57,6.6,9.9331,-84.0792,7.4,6.4,4.8,64.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1024.0,1.2427184466019416,1.2427184466019416,Leve
2026-05-16 20:00:00,20,5,San Jose Centro,26.3,60,6.9,9.9331,-84.0792,7.8,6.9,5.7,59.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1063.0,1.2900485436893203,1.2900485436893203,Leve
2026-05-16 21:00:00,21,5,San Jose Centro,25.2,64,5.0,9.9331,-84.0792,8.1,7.2,7.1,53.0,9.9358,-84.0558,9.9567,-84.1132,824.0,943.0,1.1444174757281553,1.1444174757281553,Leve
2026-05-16 22:00:00,22,5,San Jose Centro,24.4,67,3.6,9.9331,-84.0792,6.1,5.6,9.8,47.0,9.9358,-84.0558,9.9567,-84.1132,824.0,822.0,0.9975728155339806,1.0,Fluido
2026-05-16 23:00:00,23,5,San Jose Centro,23.7,71,4.6,9.9331,-84.0792,8.2,7.3,13.1,40.0,9.9358,-84.0558,9.9567,-84.1132,824.0,833.0,1.0109223300970873,1.0109223300970873,Leve
2026-05-17 00:00:00,0,6,San Jose Centro,23.0,74,6.4,9.9331,-84.0792,6.7,6.2,13.3,36.0,9.9358,-84.0558,9.9567,-84.1132,824.0,848.0,1.029126213592233,1.029126213592233,Leve
2026-05-17 01:00:00,1,6,San Jose Centro,22.4,75,7.1,9.9331,-84.0792,7.3,6.4,12.7,34.0,9.9358,-84.0558,9.9567,-84.1132,824.0,793.0,0.962378640776699,1.0,Fluido
2026-05-17 02:00:00,2,6,San Jose Centro,21.5,79,9.4,9.9331,-84.0792,7.4,6.6,11.8,31.0,9.9358,-84.0558,9.9567,-84.1132,824.0,775.0,0.9405339805825242,1.0,Fluido
2026-05-17 03:00:00,3,6,San Jose Centro,20.9,82,8.6,9.9331,-84.0792,8.1,7.1,11.0,28.0,9.9358,-84.0558,9.9567,-84.1132,824.0,783.0,0.9502427184466019,1.0,Fluido
2026-05-17 04:00:00,4,6,San Jose Centro,21.1,80,7.6,9.9331,-84.0792,8.6,7.5,10.4,26.0,9.9358,-84.0558,9.9567,-84.1132,824.0,759.0,0.9211165048543689,1.0,Fluido
2026-05-17 05:00:00,5,6,San Jose Centro,20.9,79,9.4,9.9331,-84.0792,8.8,7.6,9.8,25.0,9.9358,-84.0558,9.9567,-84.1132,824.0,744.0,0.9029126213592233,1.0,Fluido
2026-05-17 06:00:00,6,6,San Jose Centro,20.4,78,8.1,9.9331,-84.0792,9.1,7.6,9.1,25.0,9.9358,-84.0558,9.9567,-84.1132,824.0,704.0,0.8543689320388349,1.0,Fluido
2026-05-17 07:00:00,7,6,San Jose Centro,20.2,78,8.5,9.9331,-84.0792,9.3,7.5,8.2,26.0,9.9358,-84.0558,9.9567,-84.1132,824.0,676.0,0.8203883495145631,1.0,Fluido
2026-05-17 08:00:00,8,6,San Jose Centro,19.9,80,8.2,9.9331,-84.0792,9.6,7.7,7.2,27.0,9.9358,-84.0558,9.9567,-84.1132,824.0,663.0,0.8046116504854369,1.0,Fluido
2026-05-17 09:00:00,9,6,San Jose Centro,20.4,78,8.3,9.9331,-84.0792,9.7,7.7,6.6,27.0,9.9358,-84.0558,9.9567,-84.1132,824.0,635.0,0.7706310679611651,1.0,Fluido
2026-05-17 10:00:00,10,6,San Jose Centro,20.4,78,7.9,9.9331,-84.0792,9.8,7.8,6.9,24.0,9.9358,-84.0558,9.9567,-84.1132,824.0,644.0,0.7815533980582524,1.0,Fluido
2026-05-17 11:00:00,11,6,San Jose Centro,20.5,78,7.1,9.9331,-84.0792,10.3,8.1,7.6,21.0,9.9358,-84.0558,9.9567,-84.1132,824.0,672.0,0.8155339805825242,1.0,Fluido
2026-05-17 12:00:00,12,6,San Jose Centro,21.3,77,9.1,9.9331,-84.0792,12.3,9.8,6.5,31.0,9.9358,-84.0558,9.9567,-84.1132,824.0,708.0,0.8592233009708737,1.0,Fluido
2026-05-17 13:00:00,13,6,San Jose Centro,22.3,72,10.1,9.9331,-84.0792,12.6,9.9,5.1,40.0,9.9358,-84.0558,9.9567,-84.1132,824.0,690.0,0.837378640776699,1.0,Fluido
2026-05-17 14:00:00,14,6,San Jose Centro,23.7,67,9.2,9.9331,-84.0792,9.6,7.5,3.2,53.0,9.9358,-84.0558,9.9567,-84.1132,824.0,711.0,0.8628640776699029,1.0,Fluido
2026-05-17 15:00:00,15,6,San Jose Centro,25.1,62,9.9,9.9331,-84.0792,6.6,4.8,1.8,63.0,9.9358,-84.0558,9.9567,-84.1132,824.0,714.0,0.866504854368932,1.0,Fluido
2026-05-17 16:00:00,16,6,San Jose Centro,27.1,55,9.6,9.9331,-84.0792,5.6,4.2,1.2,68.0,9.9358,-84.0558,9.9567,-84.1132,824.0,722.0,0.8762135922330098,1.0,Fluido
2026-05-17 17:00:00,17,6,San Jose Centro,27.5,53,9.5,9.9331,-84.0792,5.8,4.4,1.1,69.0,9.9358,-84.0558,9.9567,-84.1132,824.0,737.0,0.8944174757281553,1.0,Fluido
2026-05-17 18:00:00,18,6,San Jose Centro,27.7,51,9.1,9.9331,-84.0792,6.8,5.1,1.1,69.0,9.9358,-84.0558,9.9567,-84.1132,824.0,763.0,0.9259708737864077,1.0,Fluido
2026-05-17 19:00:00,19,6,San Jose Centro,26.3,61,8.2,9.9331,-84.0792,8.0,5.8,1.0,67.0,9.9358,-84.0558,9.9567,-84.1132,824.0,786.0,0.9538834951456311,1.0,Fluido
2026-05-17 20:00:00,20,6,San Jose Centro,25.5,63,5.7,9.9331,-84.0792,9.2,6.5,1.0,64.0,9.9358,-84.0558,9.9567,-84.1132,824.0,771.0,0.9356796116504854,1.0,Fluido
2026-05-17 21:00:00,21,6,San Jose Centro,25.1,64,3.5,9.9331,-84.0792,9.7,6.8,1.6,59.0,9.9358,-84.0558,9.9567,-84.1132,824.0,764.0,0.9271844660194175,1.0,Fluido
2026-05-17 22:00:00,22,6,San Jose Centro,24.3,66,3.9,9.9331,-84.0792,10.4,7.3,3.3,52.0,9.9358,-84.0558,9.9567,-84.1132,824.0,743.0,0.9016990291262136,1.0,Fluido
2026-05-17 23:00:00,23,6,San Jose Centro,23.9,66,5.0,9.9331,-84.0792,11.1,8.1,5.6,45.0,9.9358,-84.0558,9.9567,-84.1132,824.0,770.0,0.9344660194174758,1.0,Fluido
2026-05-18 00:00:00,0,0,San Jose Centro,23.7,66,4.7,9.9331,-84.0792,17.2,12.9,8.3,36.0,9.9358,-84.0558,9.9567,-84.1132,824.0,814.0,0.9878640776699029,1.0,Fluido
2026-05-18 01:00:00,1,0,San Jose Centro,22.9,69,6.6,9.9331,-84.0792,18.1,14.1,10.8,31.0,9.9358,-84.0558,9.9567,-84.1132,824.0,792.0,0.9611650485436893,1.0,Fluido
2026-05-18 02:00:00,2,0,San Jose Centro,22.0,73,10.3,9.9331,-84.0792,17.0,13.5,14.1,23.0,9.9358,-84.0558,9.9567,-84.1132,824.0,763.0,0.9259708737864077,1.0,Fluido
2026-05-18 03:00:00,3,0,San Jose Centro,21.4,74,10.5,9.9331,-84.0792,16.4,13.1,15.8,19.0,9.9358,-84.0558,9.9567,-84.1132,824.0,770.0,0.9344660194174758,1.0,Fluido
2026-05-18 04:00:00,4,0,San Jose Centro,20.6,76,10.4,9.9331,-84.0792,17.0,13.4,14.2,21.0,9.9358,-84.0558,9.9567,-84.1132,824.0,733.0,0.8895631067961165,1.0,Fluido
2026-05-18 05:00:00,5,0,San Jose Centro,20.4,73,10.1,9.9331,-84.0792,17.9,13.6,11.0,27.0,9.9358,-84.0558,9.9567,-84.1132,824.0,695.0,0.8434466019417476,1.0,Fluido
2026-05-18 06:00:00,6,0,San Jose Centro,19.5,70,11.0,9.9331,-84.0792,18.3,13.1,8.6,30.0,9.9358,-84.0558,9.9567,-84.1132,824.0,675.0,0.8191747572815534,1.0,Fluido
2026-05-18 07:00:00,7,0,San Jose Centro,19.2,68,10.8,9.9331,-84.0792,17.1,12.6,7.8,29.0,9.9358,-84.0558,9.9567,-84.1132,824.0,660.0,0.8009708737864077,1.0,Fluido
2026-05-18 08:00:00,8,0,San Jose Centro,18.8,70,11.0,9.9331,-84.0792,17.3,12.7,7.7,27.0,9.9358,-84.0558,9.9567,-84.1132,824.0,637.0,0.7730582524271845,1.0,Fluido
2026-05-18 09:00:00,9,0,San Jose Centro,18.5,71,10.6,9.9331,-84.0792,16.6,12.5,8.1,24.0,9.9358,-84.0558,9.9567,-84.1132,824.0,649.0,0.787621359223301,1.0,Fluido
2026-05-18 10:00:00,10,0,San Jose Centro,18.4,71,10.5,9.9331,-84.0792,15.6,12.2,9.4,20.0,9.9358,-84.0558,9.9567,-84.1132,824.0,684.0,0.8300970873786407,1.0,Fluido
2026-05-18 11:00:00,11,0,San Jose Centro,18.1,72,10.3,9.9331,-84.0792,15.5,12.3,11.2,16.0,9.9358,-84.0558,9.9567,-84.1132,824.0,760.0,0.9223300970873787,1.0,Fluido
2026-05-18 12:00:00,12,0,San Jose Centro,19.4,71,11.6,9.9331,-84.0792,15.3,12.2,9.8,21.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1133.0,1.375,1.375,Moderado
2026-05-18 13:00:00,13,0,San Jose Centro,21.9,62,11.2,9.9331,-84.0792,15.9,12.9,7.8,34.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1230.0,1.4927184466019416,1.4927184466019416,Moderado
2026-05-18 14:00:00,14,0,San Jose Centro,24.1,60,11.7,9.9331,-84.0792,13.5,10.0,5.0,52.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1106.0,1.3422330097087378,1.3422330097087378,Moderado
2026-05-18 15:00:00,15,0,San Jose Centro,26.4,53,11.7,9.9331,-84.0792,14.5,10.4,2.9,67.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1030.0,1.25,1.25,Leve
2026-05-18 16:00:00,16,0,San Jose Centro,27.2,51,11.8,9.9331,-84.0792,15.3,11.0,1.9,75.0,9.9358,-84.0558,9.9567,-84.1132,824.0,936.0,1.1359223300970873,1.1359223300970873,Leve
2026-05-18 17:00:00,17,0,San Jose Centro,27.2,52,12.2,9.9331,-84.0792,16.1,11.6,1.6,79.0,9.9358,-84.0558,9.9567,-84.1132,824.0,913.0,1.108009708737864,1.108009708737864,Leve
2026-05-18 18:00:00,18,0,San Jose Centro,28.0,48,10.6,9.9331,-84.0792,15.8,11.6,1.6,81.0,9.9358,-84.0558,9.9567,-84.1132,824.0,896.0,1.087378640776699,1.087378640776699,Leve
2026-05-18 19:00:00,19,0,San Jose Centro,27.1,55,9.3,9.9331,-84.0792,14.8,11.0,1.5,82.0,9.9358,-84.0558,9.9567,-84.1132,824.0,889.0,1.078883495145631,1.078883495145631,Leve
2026-05-18 20:00:00,20,0,San Jose Centro,26.5,56,7.1,9.9331,-84.0792,13.7,10.5,1.7,80.0,9.9358,-84.0558,9.9567,-84.1132,824.0,868.0,1.0533980582524272,1.0533980582524272,Leve
2026-05-18 21:00:00,21,0,San Jose Centro,25.9,60,3.4,9.9331,-84.0792,13.1,10.2,3.1,75.0,9.9358,-84.0558,9.9567,-84.1132,824.0,888.0,1.0776699029126213,1.0776699029126213,Leve
2026-05-18 22:00:00,22,0,San Jose Centro,24.9,62,3.9,9.9331,-84.0792,12.7,10.3,6.7,65.0,9.9358,-84.0558,9.9567,-84.1132,824.0,916.0,1.1116504854368932,1.1116504854368932,Leve
2026-05-18 23:00:00,23,0,San Jose Centro,24.3,64,7.7,9.9331,-84.0792,11.8,9.9,11.4,51.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1042.0,1.2645631067961165,1.2645631067961165,Leve
2026-05-19 00:00:00,0,1,San Jose Centro,23.7,68,7.6,9.9331,-84.0792,13.5,11.0,13.0,39.0,9.9358,-84.0558,9.9567,-84.1132,824.0,923.0,1.1201456310679612,1.1201456310679612,Leve
2026-05-19 01:00:00,1,1,San Jose Centro,22.2,74,9.4,9.9331,-84.0792,12.4,10.6,13.5,35.0,9.9358,-84.0558,9.9567,-84.1132,824.0,792.0,0.9611650485436893,1.0,Fluido
2026-05-19 02:00:00,2,1,San Jose Centro,21.4,77,10.3,9.9331,-84.0792,12.3,10.5,14.2,29.0,9.9358,-84.0558,9.9567,-84.1132,824.0,768.0,0.9320388349514563,1.0,Fluido
2026-05-19 03:00:00,3,1,San Jose Centro,21.0,77,10.8,9.9331,-84.0792,11.8,9.7,14.1,26.0,9.9358,-84.0558,9.9567,-84.1132,824.0,771.0,0.9356796116504854,1.0,Fluido
2026-05-19 04:00:00,4,1,San Jose Centro,21.1,76,11.1,9.9331,-84.0792,11.6,9.1,12.5,28.0,9.9358,-84.0558,9.9567,-84.1132,824.0,732.0,0.8883495145631068,1.0,Fluido
2026-05-19 05:00:00,5,1,San Jose Centro,21.0,76,9.9,9.9331,-84.0792,11.7,9.1,10.2,32.0,9.9358,-84.0558,9.9567,-84.1132,824.0,690.0,0.837378640776699,1.0,Fluido
2026-05-19 06:00:00,6,1,San Jose Centro,20.7,76,8.7,9.9331,-84.0792,12.5,9.3,8.4,35.0,9.9358,-84.0558,9.9567,-84.1132,824.0,668.0,0.8106796116504854,1.0,Fluido
2026-05-19 07:00:00,7,1,San Jose Centro,20.6,76,8.8,9.9331,-84.0792,12.5,9.4,7.6,34.0,9.9358,-84.0558,9.9567,-84.1132,824.0,632.0,0.7669902912621359,1.0,Fluido
2026-05-19 08:00:00,8,1,San Jose Centro,20.3,77,8.6,9.9331,-84.0792,12.4,9.5,7.4,31.0,9.9358,-84.0558,9.9567,-84.1132,824.0,656.0,0.7961165048543689,1.0,Fluido
2026-05-19 09:00:00,9,1,San Jose Centro,20.4,77,8.5,9.9331,-84.0792,12.6,9.6,7.6,29.0,9.9358,-84.0558,9.9567,-84.1132,824.0,652.0,0.7912621359223301,1.0,Fluido
2026-05-19 10:00:00,10,1,San Jose Centro,20.6,78,8.7,9.9331,-84.0792,12.4,9.6,8.8,26.0,9.9358,-84.0558,9.9567,-84.1132,824.0,662.0,0.8033980582524272,1.0,Fluido
2026-05-19 11:00:00,11,1,San Jose Centro,20.7,77,9.4,9.9331,-84.0792,12.5,9.8,10.4,23.0,9.9358,-84.0558,9.9567,-84.1132,824.0,738.0,0.8956310679611651,1.0,Fluido
2026-05-19 12:00:00,12,1,San Jose Centro,20.8,78,9.3,9.9331,-84.0792,9.0,7.3,9.0,30.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1117.0,1.3555825242718447,1.3555825242718447,Moderado
2026-05-19 13:00:00,13,1,San Jose Centro,22.0,72,11.4,9.9331,-84.0792,8.1,6.9,7.5,41.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1379.0,1.6735436893203883,1.6735436893203883,Moderado
2026-05-19 14:00:00,14,1,San Jose Centro,24.1,64,11.4,9.9331,-84.0792,8.1,7.0,5.5,57.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1285.0,1.5594660194174756,1.5594660194174756,Moderado
2026-05-19 15:00:00,15,1,San Jose Centro,26.2,57,10.9,9.9331,-84.0792,6.5,5.3,3.8,70.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1182.0,1.4344660194174756,1.4344660194174756,Moderado
2026-05-19 16:00:00,16,1,San Jose Centro,27.5,53,7.7,9.9331,-84.0792,5.0,3.8,2.7,77.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1161.0,1.4089805825242718,1.4089805825242718,Moderado
2026-05-19 17:00:00,17,1,San Jose Centro,28.5,51,8.9,9.9331,-84.0792,5.0,3.8,2.0,81.0,9.9358,-84.0558,9.9567,-84.1132,824.0,985.0,1.1953883495145632,1.1953883495145632,Leve
2026-05-19 18:00:00,18,1,San Jose Centro,28.9,46,9.8,9.9331,-84.0792,5.9,4.6,1.9,82.0,9.9358,-84.0558,9.9567,-84.1132,824.0,969.0,1.1759708737864079,1.1759708737864079,Leve
2026-05-19 19:00:00,19,1,San Jose Centro,27.4,53,9.0,9.9331,-84.0792,6.7,5.1,2.2,79.0,9.9358,-84.0558,9.9567,-84.1132,824.0,918.0,1.1140776699029127,1.1140776699029127,Leve
2026-05-19 20:00:00,20,1,San Jose Centro,26.6,57,6.8,9.9331,-84.0792,6.6,5.0,3.1,72.0,9.9358,-84.0558,9.9567,-84.1132,824.0,922.0,1.1189320388349515,1.1189320388349515,Leve
2026-05-19 21:00:00,21,1,San Jose Centro,25.3,62,4.8,9.9331,-84.0792,7.4,5.9,5.2,64.0,9.9358,-84.0558,9.9567,-84.1132,824.0,929.0,1.1274271844660195,1.1274271844660195,Leve
2026-05-19 22:00:00,22,1,San Jose Centro,25.1,62,2.2,9.9331,-84.0792,7.9,6.2,9.7,53.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1045.0,1.2682038834951457,1.2682038834951457,Leve
2026-05-19 23:00:00,23,1,San Jose Centro,24.0,70,7.6,9.9331,-84.0792,10.6,9.1,15.4,41.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1221.0,1.4817961165048543,1.4817961165048543,Moderado
2026-05-20 00:00:00,0,2,San Jose Centro,23.8,72,7.6,9.9331,-84.0792,14.1,11.5,16.0,35.0,9.9358,-84.0558,9.9567,-84.1132,824.0,978.0,1.1868932038834952,1.1868932038834952,Leve
2026-05-20 01:00:00,1,2,San Jose Centro,22.8,76,9.7,9.9331,-84.0792,12.3,9.7,15.2,33.0,9.9358,-84.0558,9.9567,-84.1132,824.0,806.0,0.9781553398058253,1.0,Fluido
2026-05-20 02:00:00,2,2,San Jose Centro,22.1,77,9.5,9.9331,-84.0792,12.9,10.8,14.1,30.0,9.9358,-84.0558,9.9567,-84.1132,824.0,766.0,0.9296116504854369,1.0,Fluido
2026-05-20 03:00:00,3,2,San Jose Centro,21.8,77,10.1,9.9331,-84.0792,10.9,8.6,12.7,29.0,9.9358,-84.0558,9.9567,-84.1132,824.0,785.0,0.9526699029126213,1.0,Fluido
2026-05-20 04:00:00,4,2,San Jose Centro,21.5,77,10.7,9.9331,-84.0792,10.3,8.1,10.7,31.0,9.9358,-84.0558,9.9567,-84.1132,824.0,749.0,0.9089805825242718,1.0,Fluido
2026-05-20 05:00:00,5,2,San Jose Centro,21.3,78,11.8,9.9331,-84.0792,9.2,6.8,8.5,35.0,9.9358,-84.0558,9.9567,-84.1132,824.0,711.0,0.8628640776699029,1.0,Fluido
2026-05-20 06:00:00,6,2,San Jose Centro,21.0,77,10.1,9.9331,-84.0792,7.7,5.6,6.7,38.0,9.9358,-84.0558,9.9567,-84.1132,824.0,684.0,0.8300970873786407,1.0,Fluido
2026-05-20 07:00:00,7,2,San Jose Centro,20.9,77,10.3,9.9331,-84.0792,6.5,4.7,5.7,38.0,9.9358,-84.0558,9.9567,-84.1132,824.0,643.0,0.7803398058252428,1.0,Fluido
2026-05-20 08:00:00,8,2,San Jose Centro,20.9,78,10.5,9.9331,-84.0792,4.6,3.5,5.1,37.0,9.9358,-84.0558,9.9567,-84.1132,824.0,638.0,0.7742718446601942,1.0,Fluido
2026-05-20 09:00:00,9,2,San Jose Centro,20.7,80,9.6,9.9331,-84.0792,2.7,2.1,5.1,36.0,9.9358,-84.0558,9.9567,-84.1132,824.0,631.0,0.7657766990291263,1.0,Fluido
2026-05-20 10:00:00,10,2,San Jose Centro,20.9,80,9.6,9.9331,-84.0792,1.4,1.2,6.0,34.0,9.9358,-84.0558,9.9567,-84.1132,824.0,660.0,0.8009708737864077,1.0,Fluido
2026-05-20 11:00:00,11,2,San Jose Centro,21.0,79,11.5,9.9331,-84.0792,1.1,1.0,7.5,32.0,9.9358,-84.0558,9.9567,-84.1132,824.0,737.0,0.8944174757281553,1.0,Fluido
2026-05-20 12:00:00,12,2,San Jose Centro,21.4,78,11.1,9.9331,-84.0792,1.6,1.5,9.1,28.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1132.0,1.3737864077669903,1.3737864077669903,Moderado
2026-05-20 13:00:00,13,2,San Jose Centro,22.0,75,11.5,9.9331,-84.0792,2.9,2.8,8.2,35.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1320.0,1.6019417475728155,1.6019417475728155,Moderado
2026-05-20 14:00:00,14,2,San Jose Centro,23.2,73,11.7,9.9331,-84.0792,2.2,1.9,6.9,46.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1219.0,1.479368932038835,1.479368932038835,Moderado
2026-05-20 15:00:00,15,2,San Jose Centro,24.0,69,11.5,9.9331,-84.0792,3.6,3.3,5.6,54.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1120.0,1.3592233009708738,1.3592233009708738,Moderado
2026-05-20 16:00:00,16,2,San Jose Centro,23.7,70,10.7,9.9331,-84.0792,2.9,2.3,4.4,58.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1051.0,1.2754854368932038,1.2754854368932038,Leve
2026-05-20 17:00:00,17,2,San Jose Centro,23.6,72,9.9,9.9331,-84.0792,3.8,2.9,3.2,61.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1006.0,1.220873786407767,1.220873786407767,Leve
2026-05-20 18:00:00,18,2,San Jose Centro,24.7,65,6.7,9.9331,-84.0792,4.3,3.2,2.5,62.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1045.0,1.2682038834951457,1.2682038834951457,Leve
2026-05-20 19:00:00,19,2,San Jose Centro,25.1,63,10.5,9.9331,-84.0792,4.7,3.4,2.1,64.0,9.9358,-84.0558,9.9567,-84.1132,824.0,959.0,1.1638349514563107,1.1638349514563107,Leve
2026-05-20 20:00:00,20,2,San Jose Centro,24.1,68,9.4,9.9331,-84.0792,6.0,4.7,2.3,66.0,9.9358,-84.0558,9.9567,-84.1132,824.0,936.0,1.1359223300970873,1.1359223300970873,Leve
2026-05-20 21:00:00,21,2,San Jose Centro,24.7,66,11.9,9.9331,-84.0792,6.7,5.2,4.1,63.0,9.9358,-84.0558,9.9567,-84.1132,824.0,921.0,1.1177184466019416,1.1177184466019416,Leve
2026-05-20 22:00:00,22,2,San Jose Centro,23.5,72,11.2,9.9331,-84.0792,6.0,4.5,9.3,52.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1041.0,1.2633495145631068,1.2633495145631068,Leve
2026-05-20 23:00:00,23,2,San Jose Centro,22.4,78,10.7,9.9331,-84.0792,7.4,5.7,16.2,36.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1184.0,1.4368932038834952,1.4368932038834952,Moderado
2026-05-21 00:00:00,0,3,San Jose Centro,22.0,79,11.3,9.9331,-84.0792,11.6,9.3,14.4,35.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1004.0,1.2184466019417475,1.2184466019417475,Leve
2026-05-21 01:00:00,1,3,San Jose Centro,21.5,78,11.2,9.9331,-84.0792,13.7,11.8,17.3,28.0,9.9358,-84.0558,9.9567,-84.1132,824.0,820.0,0.9951456310679612,1.0,Fluido
2026-05-21 02:00:00,2,3,San Jose Centro,21.0,78,9.9,9.9331,-84.0792,14.5,12.7,21.1,19.0,9.9358,-84.0558,9.9567,-84.1132,824.0,785.0,0.9526699029126213,1.0,Fluido
2026-05-21 03:00:00,3,3,San Jose Centro,20.4,80,11.6,9.9331,-84.0792,14.3,12.3,22.9,13.0,9.9358,-84.0558,9.9567,-84.1132,824.0,798.0,0.9684466019417476,1.0,Fluido
